S1000143,A0,B0,C2,D3
S1000144,A0,B0,C0,D3
S1000145,A2,B0,C3,D0
S1000146,A3,B3,C2,D3
S1000147,A3,B3,C1,D3
S1000148,A0,B3,C3,D0
S1000149,A2,B1,C2,D3
S1000150,A2,B1,C1,D3
S1000151,A3,B1,C3,D0
S1000152,A2,B3,C1,D0
S1000153,A3,B2,C2,D0
S1000154,A2,B1,C3,D0
S1000155,A2,B2,C0,D0
S1000156,A2,B0,C1,D0
S1000157,A2,B0,C3,D0
S1000158,A1,B0,C1,D0
S1000159,A2,B2,C1,D0
S1000160,A1,B2,C3,D0
S1000161,A2,B2,C1,D0
S1000162,A1,B0,C1,D0
S1000163,A0,B3,C0,D0
S1000164,A1,B3,C2,D0
S1000165,A0,B3,C1,D0
S1000166,A1,B1,C2,D0
S1000167,A0,B3,C0,D1
S1000168,A1,B1,C2,D1
S1000169,A0,B1,C2,D3
S1000170,A3,B1,C1,D3
S1000171,A0,B0,C0,D2
S1000172,A0,B3,C3,D2
S1000173,A0,B2,C2,D2
S1000174,A3,B2,C0,D2
S1000175,A0,B0,C0,D3
S1000176,A0,B2,C3,D2
S1000177,A0,B0,C0,D2
S1000178,A3,B0,C0,D2
S1000179,A0,B2,C1,D2
S1000180,A3,B2,C3,D2
S1000181,A0,B0,C3,D3
S1000182,A3,B0,C2,D2
S1000183,A1,B2,C1,D2
S1000184,A3,B3,C3,D2
S1000185,A2,B1,C3,D3
S1000186,A3,B0,C2,D2
S1000187,A1,B3,C1,D2
S1000188,A3,B3,C3,D2
S1000189,A1,B1,C0,D2
S1000190,A1,B3,C1,D2
S1000191,A3,B0,C0,D2
S1000192,A2,B3,C2,D3
S1000193,A2,B1,C2,D2
S1000194,A2,B2,C0,D2
S1000195,A3,B3,C3,D2
S1000196,A1,B0,C2,D2
S1000197,A2,B2,C2,D3
S1000198,A2,B2,C3,D3
S1000199,A0,B0,C0,D3
S1000200,A1,B0,C2,D3
S1000201,A0,B2,C3,D2
S1000202,A1,B2,C3,D3
S1000203,A0,B0,C0,D3
S1000204,A1,B2,C3,D2
S1000205,A0,B1,C2,D3
S1000206,A3,B1,C1,D3
S1000207,A0,B1,C0,D2
S1000208,A3,B3,C3,D3
S1000209,A0,B3,C2,D3
S1000210,A3,B3,C0,D2
S1000211,A0,B1,C1,D2
S1000212,A3,B2,C3,D3
S1000213,A3,B3,C3,D3
S1000214,A0,B1,C2,D2
S1000215,A0,B1,C2,D3
S1000216,A2,B3,C0,D3
S1000217,A3,B0,C3,D2
S1000218,A2,B1,C2,D2
S1000219,A3,B1,C1,D3
S1000220,A1,B0,C2,D2
S1000221,A3,B2,C2,D2
S1000222,A2,B1,C0,D2
S1000223,A3,B0,C1,D2
S1000224,A2,B3,C2,D2
S1000225,A1,B2,C0,D2
S1000226,A1,B0,C3,D2
S1000227,A2,B2,C1,D2
S1000228,A2,B3,C3,D1
S1000229,A1,B1,C0,D1
S1000230,A2,B3,C1,D1
S1000231,A0,B1,C0,D0
S1000232,A2,B2,C3,D1
S1000233,A1,B0,C0,D0
S1000234,A3,B3,C1,D1
S1000235,A1,B2,C1,D0
S1000236,A3,B2,C2,D1
S1000237,A1,B0,C0,D0
S1000238,A0,B0,C2,D0
S1000239,A0,B2,C2,D1
S1000240,A0,B2,C0,D1
S1000241,A0,B0,C3,D0
S1000242,A3,B2,C1,D3
S1000243,A3,B3,C1,D0
S1000244,A0,B3,C2,D2
S1000245,A3,B0,C3,D2
S1000246,A0,B0,C0,D2
S1000247,A3,B3,C2,D3
S1000248,A2,B1,C3,D2
S1000249,A0,B1,C0,D2
S1000250,A3,B1,C0,D2
S1000251,A2,B1,C0,D2
S1000252,A2,B3,C2,D2
S1000253,A2,B3,C1,D2
S1000254,A2,B2,C2,D2
S1000255,A2,B2,C3,D2
S1000256,A2,B3,C1,D1
S1000257,A2,B2,C2,D3
S1000258,A1,B0,C0,D3
S1000259,A3,B0,C3,D3
S1000260,A2,B0,C2,D3
S1000261,A2,B2,C2,D1
S1000262,A0,B3,C1,D2
S1000263,A2,B1,C3,D1
S1000264,A1,B2,C0,D1
S1000265,A3,B3,C1,D1
S1000266,A1,B3,C1,D2
S1000267,A3,B1,C3,D1
S1000268,A1,B1,C1,D1
S1000269,A3,B3,C0,D1
S1000270,A1,B3,C3,D1
S1000271,A0,B1,C2,D2
S1000272,A1,B1,C1,D1
S1000273,A0,B0,C0,D1
S1000274,A3,B3,C3,D1
S1000275,A3,B3,C1,D2
S1000276,A3,B2,C0,D2
S1000277,A3,B2,C3,D2
S1000278,A3,B0,C2,D2
S1000279,A3,B0,C1,D2
S1000280,A0,B1,C0,D2
S1000281,A2,B0,C3,D3
S1000282,A3,B2,C3,D2
S1000283,A3,B3,C0,D3
S1000284,A0,B0,C1,D2
S1000285,A2,B3,C2,D2
S1000286,A1,B1,C3,D2
S1000287,A3,B1,C1,D3
S1000288,A1,B3,C1,D2
S1000289,A2,B3,C3,D3
S1000290,A1,B1,C3,D2
S1000291,A2,B1,C1,D2
S1000292,A1,B3,C1,D2
S1000293,A0,B3,C3,D2
S1000294,A1,B2,C0,D2
S1000295,A1,B0,C0,D3
S1000296,A1,B0,C2,D0
S1000297,A0,B0,C2,D3
S1000298,A2,B0,C3,D0
S1000299,A0,B2,C2,D0
S1000300,A1,B1,C1,D0
S1000301,A3,B2,C1,D0
S1000302,A1,B3,C3,D0
S1000303,A0,B1,C3,D0
S1000304,A1,B1,C0,D0
S1000305,A3,B2,C2,D3
S1000306,A3,B3,C3,D0
S1000307,A0,B0,C0,D0
S1000308,A2,B1,C1,D3
S1000309,A3,B3,C2,D0
S1000310,A3,B3,C0,D0
S1000311,A3,B0,C3,D0
S1000312,A3,B3,C2,D0
S1000313,A0,B3,C3,D0
S1000314,A2,B2,C0,D0
S1000315,A1,B0,C2,D0
S1000316,A3,B2,C2,D0
S1000317,A2,B2,C0,D0
S1000318,A2,B0,C3,D0
S1000319,A2,B0,C3,D3
S1000320,A2,B2,C2,D2
S1000321,A2,B2,C0,D3
S1000322,A1,B0,C3,D3
S1000323,A2,B2,C3,D2
S1000324,A1,B2,C1,D3
S1000325,A2,B3,C0,D3
S1000326,A2,B1,C2,D2
S1000327,A1,B1,C3,D3
S1000328,A2,B3,C3,D3
S1000329,A1,B3,C2,D3
S1000330,A2,B1,C1,D2
S1000331,A1,B2,C3,D3
S1000332,A3,B3,C3,D3
S1000333,A1,B3,C1,D3
S1000334,A3,B2,C2,D3
S1000335,A1,B1,C3,D3
S1000336,A0,B1,C2,D3
S1000337,A1,B2,C2,D2
S1000338,A2,B0,C1,D2
S1000339,A0,B0,C1,D3
S1000340,A0,B0,C0,D3
S1000341,A0,B2,C3,D2
S1000342,A3,B2,C2,D3
S1000343,A3,B1,C1,D3
S1000344,A3,B3,C3,D0
S1000345,A3,B1,C1,D3
S1000346,A3,B1,C1,D3
S1000347,A3,B3,C2,D3
S1000348,A2,B3,C3,D3
S1000349,A3,B1,C0,D3
S1000350,A3,B1,C3,D0
S1000351,A3,B3,C2,D3
S1000352,A2,B0,C1,D3
S1000353,A3,B1,C3,D3
S1000354,A2,B1,C3,D0
S1000355,A3,B0,C2,D3
S1000356,A2,B3,C0,D3
S1000357,A3,B2,C1,D3
S1000358,A2,B2,C2,D0
S1000359,A1,B0,C0,D3
S1000360,A2,B3,C0,D3
S1000361,A1,B3,C2,D3
S1000362,A2,B0,C3,D3
S1000363,A1,B1,C0,D0
S1000364,A2,B2,C1,D3
S1000365,A1,B2,C2,D0
S1000366,A3,B1,C3,D0
S1000367,A1,B1,C1,D3
S1000368,A3,B3,C0,D0
S1000369,A1,B1,C2,D3
S1000370,A0,B1,C3,D3
S1000371,A1,B1,C1,D0
S1000372,A0,B3,C0,D3
S1000373,A1,B3,C3,D3
S1000374,A3,B1,C0,D3
S1000375,A0,B0,C0,D2
S1000376,A2,B1,C0,D2
S1000377,A0,B2,C2,D2
S1000378,A3,B0,C3,D1
S1000379,A0,B0,C0,D2
S1000380,A2,B2,C1,D2
S1000381,A0,B2,C1,D1
S1000382,A2,B0,C3,D2
S1000383,A3,B3,C0,D2
S1000384,A3,B3,C2,D2
S1000385,A2,B2,C1,D2
S1000386,A2,B1,C0,D3
S1000387,A2,B1,C2,D2
S1000388,A3,B3,C0,D2
S1000389,A1,B3,C0,D2
S1000390,A2,B1,C1,D1
S1000391,A1,B1,C1,D0
S1000392,A1,B1,C1,D0
S1000393,A2,B3,C1,D3
S1000394,A1,B1,C1,D3
S1000395,A2,B0,C1,D3
S1000396,A2,B3,C0,D2
S1000397,A1,B1,C0,D1
S1000398,A2,B3,C0,D1
S1000399,A1,B0,C0,D1
S1000400,A0,B2,C0,D0
S1000401,A0,B0,C2,D3
S1000402,A1,B2,C3,D3
S1000403,A0,B2,C3,D2
S1000404,A1,B0,C3,D2
S1000405,A1,B1,C1,D1
S1000406,A0,B3,C1,D1
S1000407,A1,B0,C2,D1
S1000408,A0,B3,C2,D0
S1000409,A0,B3,C0,D0
S1000410,A1,B0,C1,D3
S1000411,A3,B1,C0,D3
S1000412,A3,B1,C1,D2
S1000413,A3,B1,C0,D2
S1000414,A0,B3,C1,D2
S1000415,A3,B3,C1,D0
S1000416,A0,B1,C1,D0
S1000417,A3,B2,C3,D0
S1000418,A3,B1,C3,D3
S1000419,A0,B1,C0,D3
S1000420,A3,B0,C1,D2
S1000421,A2,B2,C1,D2
S1000422,A1,B2,C3,D2
S1000423,A3,B2,C0,D2
S1000424,A2,B0,C0,D2
S1000425,A2,B0,C1,D1
S1000426,A2,B0,C2,D1
S1000427,A2,B0,C3,D0
S1000428,A3,B1,C3,D0
S1000429,A2,B1,C3,D0
S1000430,A1,B2,C3,D3
S1000431,A1,B3,C1,D3
S1000432,A2,B0,C1,D2
S1000433,A2,B3,C2,D2
S1000434,A1,B3,C0,D2
S1000435,A1,B3,C1,D1
S1000436,A1,B1,C2,D2
S1000437,A1,B3,C1,D1
S1000438,A0,B3,C3,D1
S1000439,A1,B2,C3,D1
S1000440,A1,B0,C1,D0
S1000441,A0,B3,C2,D0
S1000442,A2,B2,C2,D0
S1000443,A1,B2,C2,D3
S1000444,A3,B2,C2,D3
S1000445,A3,B0,C2,D2
S1000446,A2,B0,C0,D2
S1000447,A3,B2,C0,D2
S1000448,A0,B1,C0,D2
S1000449,A3,B0,C1,D1
S1000450,A3,B2,C2,D0
S1000451,A0,B0,C3,D0
S1000452,A3,B3,C3,D3
S1000453,A3,B3,C1,D0
S1000454,A0,B3,C1,D3
S1000455,A2,B3,C1,D2
S1000456,A2,B1,C1,D2
S1000457,A3,B3,C2,D1
S1000458,A2,B1,C0,D1
S1000459,A2,B3,C1,D0
S1000460,A2,B3,C0,D0
S1000461,A2,B3,C0,D0
S1000462,A2,B2,C2,D0
S1000463,A1,B3,C3,D2
S1000464,A1,B0,C1,D2
S1000465,A2,B1,C0,D2
S1000466,A2,B2,C1,D1
S1000467,A1,B2,C2,D1
S1000468,A2,B2,C3,D0
S1000469,A1,B0,C3,D1
S1000470,A0,B0,C3,D0
S1000471,A3,B0,C2,D0
S1000472,A1,B2,C1,D3
S1000473,A0,B3,C1,D2
S1000474,A0,B0,C1,D2
S1000475,A1,B3,C2,D2
S1000476,A1,B3,C0,D2
S1000477,A0,B0,C0,D0
S1000478,A1,B1,C1,D0
S1000479,A0,B1,C2,D0
S1000480,A0,B1,C2,D3
S1000481,A1,B3,C3,D2
S1000482,A1,B1,C1,D3
S1000483,A0,B3,C1,D2
S1000484,A1,B1,C1,D1
S1000485,A3,B3,C1,D1
S1000486,A0,B3,C3,D0
S1000487,A3,B2,C0,D0
S1000488,A0,B0,C0,D3
S1000489,A3,B2,C0,D3
S1000490,A2,B0,C0,D3
S1000491,A0,B2,C0,D2
S1000492,A3,B0,C2,D2
S1000493,A3,B0,C3,D2
S1000494,A2,B2,C0,D1
S1000495,A0,B2,C1,D0
S1000496,A3,B2,C2,D0
S1000497,A2,B0,C3,D0
S1000498,A0,B2,C3,D3
S1000499,A3,B0,C3,D2
S1000500,A2,B0,C1,D2
S1000501,A0,B3,C2,D1
S1000502,A2,B3,C2,D1
S1000503,A2,B3,C2,D1
S1000504,A1,B3,C1,D0
S1000505,A2,B1,C2,D0
S1000506,A1,B3,C1,D0
S1000507,A3,B2,C3,D3
S1000508,A1,B3,C3,D3
S1000509,A1,B3,C3,D3
S1000510,A0,B2,C3,D2
S1000511,A1,B2,C0,D2
S1000512,A1,B2,C0,D1
S1000513,A1,B0,C3,D2
S1000514,A1,B0,C0,D2
S1000515,A0,B0,C0,D2
S1000516,A1,B2,C1,D2
S1000517,A0,B2,C1,D1
S1000518,A1,B0,C1,D0
S1000519,A1,B2,C3,D0
S1000520,A3,B1,C3,D2
S1000521,A3,B0,C1,D1
S1000522,A0,B2,C1,D1
S1000523,A0,B2,C0,D1
S1000524,A3,B3,C1,D0
S1000525,A0,B3,C1,D3
S1000526,A0,B3,C3,D3
S1000527,A0,B3,C1,D3
S1000528,A3,B3,C1,D3
S1000529,A0,B1,C1,D2
S1000530,A0,B1,C3,D2
S1000531,A2,B0,C3,D1
S1000532,A2,B3,C2,D0
S1000533,A0,B2,C2,D1
S1000534,A3,B1,C1,D0
S1000535,A3,B0,C2,D0
S1000536,A3,B1,C2,D3
S1000537,A3,B0,C0,D3
S1000538,A3,B2,C0,D2
S1000539,A2,B0,C2,D2
S1000540,A3,B2,C2,D2
S1000541,A2,B3,C2,D1
S1000542,A1,B0,C3,D0
S1000543,A1,B1,C0,D0
S1000544,A2,B2,C1,D0
S1000545,A1,B1,C1,D2
S1000546,A2,B3,C2,D2
S1000547,A1,B0,C2,D2
S1000548,A1,B0,C0,D2
S1000549,A2,B1,C0,D1
S1000550,A1,B1,C0,D1
S1000551,A2,B3,C3,D1
S1000552,A0,B1,C0,D0
S1000553,A0,B1,C0,D0
S1000554,A0,B0,C2,D0
S1000555,A0,B2,C3,D3
S1000556,A3,B0,C3,D2
S1000557,A3,B0,C1,D3
S1000558,A0,B0,C1,D2
S1000559,A1,B0,C2,D1
S1000560,A3,B0,C3,D1
S1000561,A1,B2,C0,D0
S1000562,A0,B2,C3,D0
S1000563,A0,B2,C2,D0
S1000564,A1,B0,C2,D3
S1000565,A3,B0,C2,D3
S1000566,A2,B1,C3,D2
S1000567,A2,B1,C2,D2
S1000568,A3,B2,C3,D1
S1000569,A3,B0,C2,D1
S1000570,A0,B1,C3,D0
S1000571,A3,B3,C1,D0
S1000572,A2,B1,C1,D3
S1000573,A3,B3,C2,D3
S1000574,A3,B3,C2,D2
S1000575,A2,B3,C3,D2
S1000576,A2,B0,C1,D2
S1000577,A3,B3,C1,D1
S1000578,A2,B3,C2,D1
S1000579,A2,B0,C0,D1
S1000580,A1,B2,C0,D0
S1000581,A2,B0,C1,D3
S1000582,A1,B0,C1,D3
S1000583,A0,B0,C1,D2
S1000584,A2,B0,C0,D2
S1000585,A1,B2,C1,D2
S1000586,A2,B2,C2,D1
S1000587,A1,B0,C1,D0
S1000588,A1,B1,C0,D0
S1000589,A2,B0,C0,D3
S1000590,A1,B0,C0,D0
S1000591,A0,B3,C0,D2
S1000592,A1,B1,C1,D2
S1000593,A0,B0,C3,D2
S1000594,A0,B1,C3,D1
S1000595,A0,B2,C0,D1
S1000596,A3,B3,C2,D0
S1000597,A0,B1,C3,D0
S1000598,A3,B1,C3,D3
S1000599,A3,B1,C2,D3
S1000600,A1,B3,C3,D3
S1000601,A0,B3,C3,D0
S1000602,A3,B3,C1,D0
S1000603,A2,B2,C1,D3
S1000604,A0,B3,C2,D3
S1000605,A3,B0,C1,D3
S1000606,A3,B1,C2,D3
S1000607,A0,B2,C2,D1
S1000608,A0,B2,C0,D2
S1000609,A2,B2,C0,D1
S1000610,A2,B2,C1,D1
S1000611,A3,B2,C2,D0
S1000612,A3,B0,C2,D3
S1000613,A2,B0,C0,D0
S1000614,A3,B3,C0,D2
S1000615,A2,B1,C1,D2
S1000616,A1,B2,C1,D1
S1000617,A1,B3,C3,D1
S1000618,A2,B0,C0,D1
S1000619,A2,B1,C0,D0
S1000620,A2,B1,C0,D0
S1000621,A2,B1,C3,D3
S1000622,A1,B3,C0,D3
S1000623,A2,B3,C0,D2
S1000624,A2,B1,C1,D2
S1000625,A2,B2,C3,D2
S1000626,A3,B3,C3,D1
S1000627,A1,B1,C3,D1
S1000628,A1,B3,C2,D1
S1000629,A3,B0,C2,D0
S1000630,A2,B2,C0,D1
S1000631,A0,B0,C0,D0
S1000632,A0,B2,C1,D3
S1000633,A0,B0,C0,D3
S1000634,A0,B2,C0,D2
S1000635,A0,B1,C1,D2
S1000636,A1,B0,C1,D1
S1000637,A1,B3,C3,D2
S1000638,A0,B0,C3,D1
S1000639,A3,B1,C1,D0
S1000640,A3,B1,C3,D0
S1000641,A0,B1,C3,D3
S1000642,A0,B1,C3,D3
S1000643,A3,B1,C3,D2
S1000644,A1,B3,C0,D2
S1000645,A0,B3,C2,D1
S1000646,A3,B3,C2,D1
S1000647,A2,B2,C2,D1
S1000648,A3,B3,C3,D1
S1000649,A2,B0,C1,D0
S1000650,A2,B2,C1,D3
S1000651,A3,B0,C1,D3
S1000652,A2,B1,C1,D2
S1000653,A2,B0,C2,D2
S1000654,A3,B2,C3,D1
S1000655,A2,B2,C0,D1
S1000656,A3,B0,C3,D0
S1000657,A3,B3,C2,D0
S1000658,A2,B0,C2,D0
S1000659,A1,B2,C2,D3
S1000660,A0,B3,C2,D3
S1000661,A2,B0,C2,D2
S1000662,A1,B3,C3,D2
S1000663,A1,B1,C2,D0
S1000664,A0,B0,C2,D0
S1000665,A0,B1,C1,D0
S1000666,A1,B3,C1,D3
S1000667,A1,B1,C3,D2
S1000668,A0,B3,C3,D2
S1000669,A1,B1,C0,D2
S1000670,A0,B1,C3,D1
S1000671,A0,B3,C3,D1
S1000672,A1,B1,C3,D0
S1000673,A0,B0,C0,D0
S1000674,A2,B1,C0,D0
S1000675,A0,B0,C0,D3
S1000676,A0,B0,C3,D2
S1000677,A3,B2,C3,D2
S1000678,A0,B0,C3,D2
S1000679,A0,B2,C3,D2
S1000680,A3,B2,C0,D1
S1000681,A0,B0,C0,D1
S1000682,A0,B1,C1,D1
S1000683,A3,B3,C2,D3
S1000684,A0,B0,C1,D0
S1000685,A0,B1,C0,D3
S1000686,A3,B0,C3,D3
S1000687,A2,B3,C3,D2
S1000688,A3,B0,C3,D2
S1000689,A3,B3,C1,D2
S1000690,A2,B1,C1,D1
S1000691,A3,B1,C2,D0
S1000692,A3,B1,C3,D1
S1000693,A3,B2,C0,D3
S1000694,A1,B3,C0,D0
S1000695,A3,B3,C3,D3
S1000696,A2,B2,C3,D2
S1000697,A1,B3,C0,D2
S1000698,A0,B0,C2,D1
S1000699,A2,B2,C2,D2
S1000700,A1,B3,C2,D0
S1000701,A0,B2,C0,D0
S1000702,A2,B0,C1,D0
S1000703,A2,B2,C1,D0
S1000704,A1,B0,C1,D3
S1000705,A0,B3,C1,D3
S1000706,A1,B0,C2,D2
S1000707,A0,B0,C3,D2
S1000708,A0,B2,C0,D2
S1000709,A1,B1,C0,D2
S1000710,A0,B1,C2,D1
S1000711,A0,B1,C2,D0
S1000712,A1,B1,C3,D0
S1000713,A0,B1,C1,D0
S1000714,A0,B3,C1,D3
S1000715,A3,B1,C0,D3
S1000716,A0,B3,C1,D3
S1000717,A0,B1,C1,D2
S1000718,A2,B1,C2,D1
S1000719,A1,B3,C3,D1
S1000720,A0,B1,C3,D0
S1000721,A3,B0,C0,D0
S1000722,A2,B3,C1,D0
S1000723,A0,B0,C2,D3
S1000724,A2,B3,C2,D2
S1000725,A2,B0,C0,D2
S1000726,A3,B2,C0,D2
S1000727,A2,B3,C2,D1
S1000728,A3,B0,C2,D0
S1000729,A3,B0,C1,D0
S1000730,A2,B2,C0,D3
S1000731,A1,B3,C2,D3
S1000732,A3,B0,C2,D3
S1000733,A1,B3,C3,D2
S1000734,A3,B3,C0,D2
S1000735,A2,B3,C2,D2
S1000736,A2,B3,C0,D1
S1000737,A1,B3,C0,D1
S1000738,A2,B3,C0,D0
S1000739,A2,B3,C2,D0
S1000740,A1,B2,C2,D3
S1000741,A2,B0,C3,D2
S1000742,A1,B0,C0,D3
S1000743,A0,B1,C1,D3
S1000744,A0,B0,C0,D0
S1000745,A1,B0,C0,D0
S1000746,A1,B0,C2,D0
S1000747,A0,B0,C2,D3
S1000748,A1,B2,C3,D3
S1000749,A1,B0,C2,D2
S1000750,A0,B2,C3,D2
S1000751,A3,B0,C3,D1
S1000752,A0,B0,C3,D1
S1000753,A3,B2,C1,D0
S1000754,A3,B1,C1,D0
S1000755,A0,B3,C2,D3
S1000756,A3,B3,C2,D3
S1000757,A2,B3,C3,D2
S1000758,A0,B1,C0,D2
S1000759,A3,B1,C0,D2
S1000760,A0,B1,C0,D1
S1000761,A0,B2,C2,D1
S1000762,A2,B1,C1,D2
S1000763,A2,B3,C3,D1
S1000764,A3,B0,C3,D1
S1000765,A2,B0,C1,D0
S1000766,A2,B1,C1,D0
S1000767,A3,B2,C1,D1
S1000768,A3,B0,C0,D0
S1000769,A2,B0,C3,D3
S1000770,A2,B2,C3,D3
S1000771,A3,B2,C3,D2
S1000772,A2,B2,C2,D2
S1000773,A2,B3,C2,D1
S1000774,A1,B3,C0,D2
S1000775,A2,B2,C2,D2
S1000776,A0,B3,C3,D2
S1000777,A2,B1,C2,D1
S1000778,A1,B3,C2,D1
S1000779,A0,B3,C1,D1
S1000780,A3,B3,C1,D0
S1000781,A1,B1,C1,D3
S1000782,A0,B3,C2,D3
S1000783,A3,B1,C3,D3
S1000784,A1,B2,C3,D2
S1000785,A0,B1,C2,D2
S1000786,A0,B3,C1,D1
S1000787,A3,B3,C1,D1
S1000788,A1,B0,C1,D0
S1000789,A0,B0,C0,D0
S1000790,A1,B2,C0,D3
S1000791,A1,B2,C0,D3
S1000792,A3,B2,C0,D2
S1000793,A3,B2,C2,D2
S1000794,A2,B1,C3,D1
S1000795,A3,B0,C3,D1
S1000796,A3,B2,C1,D0
S1000797,A2,B0,C1,D1
S1000798,A3,B3,C1,D0
S1000799,A3,B2,C3,D3
S1000800,A2,B3,C3,D3
S1000801,A3,B2,C0,D2
S1000802,A3,B1,C0,D2
S1000803,A2,B1,C0,D1
S1000804,A3,B2,C0,D1
S1000805,A3,B3,C0,D1
S1000806,A2,B0,C2,D0
S1000807,A2,B0,C3,D1
S1000808,A1,B1,C3,D1
S1000809,A1,B1,C3,D0
S1000810,A2,B3,C3,D0
S1000811,A2,B2,C1,D0
S1000812,A1,B2,C1,D2
S1000813,A1,B2,C2,D2
S1000814,A2,B0,C3,D2
S1000815,A1,B0,C3,D2
S1000816,A0,B2,C3,D1
S1000817,A2,B2,C2,D1
S1000818,A1,B2,C1,D0
S1000819,A0,B1,C3,D0
S1000820,A0,B2,C0,D0
S1000821,A1,B1,C1,D3
S1000822,A0,B0,C0,D2
S1000823,A3,B1,C0,D2
S1000824,A0,B3,C1,D1
S1000825,A3,B1,C2,D1
S1000826,A3,B3,C1,D0
S1000827,A3,B1,C2,D3
S1000828,A0,B1,C0,D2
