O1000315,X3,Y1
O1000316,X2,Y0
O1000317,X3,Y0
O1000318,X2,Y0
O1000319,X1,Y1
O1000320,X3,Y2
O1000321,X2,Y2
O1000322,X2,Y0
O1000323,X1,Y0
O1000324,X1,Y3
O1000325,X2,Y3
O1000326,X1,Y2
O1000327,X1,Y1
O1000328,X0,Y2
O1000329,X2,Y1
O1000330,X1,Y3
O1000331,X2,Y3
O1000332,X1,Y1
O1000333,X2,Y0
O1000334,X1,Y1
O1000335,X1,Y1
O1000336,X1,Y1
O1000337,X0,Y2
O1000338,X1,Y2
O1000339,X0,Y2
O1000340,X0,Y0
O1000341,X1,Y0
O1000342,X3,Y2
O1000343,X3,Y0
O1000344,X3,Y1
O1000345,X3,Y0
O1000346,X0,Y1
O1000347,X2,Y3
O1000348,X2,Y3
O1000349,X3,Y3
O1000350,X2,Y1
O1000351,X2,Y1
O1000352,X3,Y1
O1000353,X3,Y3
O1000354,X2,Y0
O1000355,X3,Y3
O1000356,X2,Y3
O1000357,X1,Y2
O1000358,X2,Y0
O1000359,X1,Y0
O1000360,X2,Y2
O1000361,X1,Y3
O1000362,X0,Y2
O1000363,X2,Y3
O1000364,X0,Y2
O1000365,X1,Y3
O1000366,X1,Y0
O1000367,X3,Y3
O1000368,X1,Y1
O1000369,X0,Y1
O1000370,X3,Y1
O1000371,X0,Y1
O1000372,X3,Y1
O1000373,X0,Y1
O1000374,X3,Y2
O1000375,X1,Y2
O1000376,X3,Y2
O1000377,X2,Y0
O1000378,X2,Y2
O1000379,X3,Y1
O1000380,X0,Y0
O1000381,X2,Y0
O1000382,X0,Y1
O1000383,X3,Y1
O1000384,X2,Y1
O1000385,X2,Y3
O1000386,X1,Y3
O1000387,X3,Y1
O1000388,X1,Y2
O1000389,X1,Y0
O1000390,X2,Y3
O1000391,X0,Y3
O1000392,X2,Y2
O1000393,X0,Y0
O1000394,X0,Y2
O1000395,X1,Y0
O1000396,X0,Y0
O1000397,X1,Y2
O1000398,X3,Y1
O1000399,X3,Y3
O1000400,X0,Y3
O1000401,X3,Y2
O1000402,X0,Y3
O1000403,X0,Y3
O1000404,X1,Y3
O1000405,X0,Y1
O1000406,X1,Y1
O1000407,X0,Y3
O1000408,X3,Y1
O1000409,X3,Y2
O1000410,X2,Y1
O1000411,X0,Y1
O1000412,X3,Y0
O1000413,X2,Y0
O1000414,X3,Y0
O1000415,X1,Y2
O1000416,X2,Y2
O1000417,X2,Y3
O1000418,X1,Y3
O1000419,X0,Y1
O1000420,X1,Y3
O1000421,X0,Y3
O1000422,X2,Y2
O1000423,X1,Y3
O1000424,X0,Y0
O1000425,X2,Y0
O1000426,X1,Y2
O1000427,X0,Y1
O1000428,X0,Y2
O1000429,X3,Y0
O1000430,X1,Y0
O1000431,X3,Y2
O1000432,X3,Y2
O1000433,X0,Y3
O1000434,X2,Y3
O1000435,X0,Y1
O1000436,X3,Y1
O1000437,X3,Y1
O1000438,X3,Y3
O1000439,X2,Y3
O1000440,X1,Y3
O1000441,X2,Y3
O1000442,X2,Y0
O1000443,X3,Y3
O1000444,X2,Y2
O1000445,X1,Y0
O1000446,X2,Y0
O1000447,X1,Y2
O1000448,X2,Y2
O1000449,X1,Y2
O1000450,X0,Y0
O1000451,X1,Y0
O1000452,X0,Y0
O1000453,X1,Y1
O1000454,X0,Y3
O1000455,X0,Y1
O1000456,X1,Y1
O1000457,X3,Y3
O1000458,X0,Y1
O1000459,X0,Y3
O1000460,X3,Y0
O1000461,X3,Y3
O1000462,X3,Y0
O1000463,X3,Y0
O1000464,X2,Y2
O1000465,X0,Y2
O1000466,X3,Y2
O1000467,X2,Y3
O1000468,X2,Y0
O1000469,X1,Y3
O1000470,X3,Y3
O1000471,X2,Y0
O1000472,X1,Y0
O1000473,X1,Y1
O1000474,X1,Y1
O1000475,X3,Y1
O1000476,X2,Y3
O1000477,X2,Y1
O1000478,X1,Y2
O1000479,X2,Y1
O1000480,X2,Y3
O1000481,X0,Y3
O1000482,X1,Y0
O1000483,X0,Y2
O1000484,X1,Y2
O1000485,X1,Y2
O1000486,X0,Y1
O1000487,X1,Y1
O1000488,X3,Y0
O1000489,X3,Y3
O1000490,X0,Y3
O1000491,X3,Y1
O1000492,X0,Y1
O1000493,X3,Y3
O1000494,X2,Y3
O1000495,X3,Y3
O1000496,X2,Y3
O1000497,X2,Y3
O1000498,X3,Y2
O1000499,X0,Y2
O1000500,X3,Y0
O1000501,X3,Y2
O1000502,X2,Y2
O1000503,X2,Y2
O1000504,X3,Y2
O1000505,X2,Y0
O1000506,X2,Y2
O1000507,X2,Y1
O1000508,X1,Y2
O1000509,X1,Y1
O1000510,X2,Y3
O1000511,X1,Y3
O1000512,X2,Y1
O1000513,X2,Y1
O1000514,X0,Y1
O1000515,X1,Y2
O1000516,X0,Y0
O1000517,X0,Y0
O1000518,X0,Y0
O1000519,X3,Y2
O1000520,X0,Y2
O1000521,X3,Y2
O1000522,X3,Y0
O1000523,X3,Y0
O1000524,X2,Y1
O1000525,X2,Y2
O1000526,X3,Y3
O1000527,X1,Y1
O1000528,X2,Y3
O1000529,X3,Y1
O1000530,X2,Y1
O1000531,X2,Y3
O1000532,X0,Y1
O1000533,X3,Y1
O1000534,X3,Y0
O1000535,X2,Y1
O1000536,X1,Y2
O1000537,X1,Y0
O1000538,X2,Y2
O1000539,X2,Y2
O1000540,X2,Y0
O1000541,X0,Y2
O1000542,X2,Y2
O1000543,X0,Y0
O1000544,X1,Y1
O1000545,X1,Y1
O1000546,X1,Y3
O1000547,X0,Y3
O1000548,X1,Y1
O1000549,X0,Y1
O1000550,X0,Y3
O1000551,X1,Y1
O1000552,X0,Y1
O1000553,X0,Y2
O1000554,X0,Y3
O1000555,X0,Y2
O1000556,X2,Y0
O1000557,X3,Y2
O1000558,X2,Y2
O1000559,X3,Y0
O1000560,X2,Y0
O1000561,X3,Y2
O1000562,X0,Y0
O1000563,X2,Y0
O1000564,X3,Y2
O1000565,X2,Y0
O1000566,X1,Y1
O1000567,X2,Y3
O1000568,X2,Y1
O1000569,X2,Y1
O1000570,X3,Y3
O1000571,X1,Y1
O1000572,X3,Y1
O1000573,X1,Y3
O1000574,X2,Y1
O1000575,X1,Y3
O1000576,X1,Y2
O1000577,X2,Y2
O1000578,X1,Y2
O1000579,X0,Y0
O1000580,X0,Y2
O1000581,X0,Y2
O1000582,X1,Y0
O1000583,X1,Y2
O1000584,X0,Y2
O1000585,X1,Y0
O1000586,X0,Y2
O1000587,X1,Y2
O1000588,X0,Y1
O1000589,X0,Y3
O1000590,X3,Y3
O1000591,X0,Y1
O1000592,X2,Y3
O1000593,X0,Y3
O1000594,X3,Y1
O1000595,X2,Y3
O1000596,X2,Y1
O1000597,X3,Y0
O1000598,X3,Y3
O1000599,X2,Y1
O1000600,X1,Y2
O1000601,X2,Y0
O1000602,X1,Y0
O1000603,X2,Y2
O1000604,X1,Y2
O1000605,X1,Y1
O1000606,X3,Y3
O1000607,X2,Y3
O1000608,X2,Y0
O1000609,X1,Y3
O1000610,X0,Y2
O1000611,X1,Y1
O1000612,X2,Y3
O1000613,X1,Y3
O1000614,X1,Y1
O1000615,X1,Y3
O1000616,X2,Y2
O1000617,X0,Y0
O1000618,X1,Y3
O1000619,X0,Y1
O1000620,X3,Y2
O1000621,X3,Y3
O1000622,X0,Y2
O1000623,X0,Y2
O1000624,X0,Y2
O1000625,X3,Y3
O1000626,X0,Y1
O1000627,X3,Y0
O1000628,X2,Y1
O1000629,X3,Y2
O1000630,X3,Y3
O1000631,X2,Y3
O1000632,X0,Y1
O1000633,X2,Y3
O1000634,X3,Y3
O1000635,X2,Y1
O1000636,X3,Y3
O1000637,X2,Y3
O1000638,X3,Y2
O1000639,X1,Y3
O1000640,X2,Y3
O1000641,X0,Y2
O1000642,X2,Y0
O1000643,X0,Y0
O1000644,X1,Y2
O1000645,X2,Y0
O1000646,X1,Y0
O1000647,X2,Y2
O1000648,X1,Y0
O1000649,X3,Y3
O1000650,X0,Y0
O1000651,X1,Y2
O1000652,X1,Y2
O1000653,X1,Y3
O1000654,X0,Y1
O1000655,X1,Y1
O1000656,X0,Y3
O1000657,X0,Y1
O1000658,X0,Y1
O1000659,X0,Y0
O1000660,X0,Y2
O1000661,X0,Y2
O1000662,X2,Y3
O1000663,X0,Y3
O1000664,X2,Y2
O1000665,X3,Y0
O1000666,X2,Y0
O1000667,X3,Y2
O1000668,X0,Y2
O1000669,X2,Y1
O1000670,X3,Y1
O1000671,X2,Y3
O1000672,X3,Y0
O1000673,X2,Y1
O1000674,X2,Y1
O1000675,X2,Y2
O1000676,X2,Y3
O1000677,X2,Y3
O1000678,X2,Y1
O1000679,X2,Y1
O1000680,X1,Y3
O1000681,X2,Y1
O1000682,X1,Y2
O1000683,X2,Y3
O1000684,X1,Y2
O1000685,X3,Y2
O1000686,X0,Y2
O1000687,X1,Y0
O1000688,X1,Y1
O1000689,X1,Y2
O1000690,X3,Y0
O1000691,X1,Y1
O1000692,X3,Y3
O1000693,X0,Y1
O1000694,X3,Y1
O1000695,X3,Y3
O1000696,X3,Y2
O1000697,X0,Y1
O1000698,X2,Y3
O1000699,X3,Y1
O1000700,X2,Y0
O1000701,X3,Y1
O1000702,X2,Y1
O1000703,X0,Y0
O1000704,X2,Y0
O1000705,X1,Y2
O1000706,X2,Y0
O1000707,X1,Y0
O1000708,X2,Y2
O1000709,X1,Y2
O1000710,X1,Y0
O1000711,X2,Y2
O1000712,X2,Y3
O1000713,X2,Y1
O1000714,X1,Y1
O1000715,X0,Y3
O1000716,X2,Y3
O1000717,X3,Y1
O1000718,X2,Y1
O1000719,X0,Y3
O1000720,X1,Y1
O1000721,X3,Y3
O1000722,X1,Y0
O1000723,X0,Y1
O1000724,X0,Y0
O1000725,X3,Y0
O1000726,X3,Y3
O1000727,X3,Y0
O1000728,X3,Y1
O1000729,X3,Y2
O1000730,X0,Y0
O1000731,X3,Y1
O1000732,X0,Y2
O1000733,X2,Y1
O1000734,X1,Y1
O1000735,X3,Y2
O1000736,X2,Y1
O1000737,X3,Y3
O1000738,X3,Y1
O1000739,X2,Y1
O1000740,X3,Y0
O1000741,X2,Y1
O1000742,X3,Y2
O1000743,X1,Y3
O1000744,X2,Y2
O1000745,X2,Y2
O1000746,X2,Y0
O1000747,X0,Y2
O1000748,X2,Y2
O1000749,X0,Y0
O1000750,X2,Y0
O1000751,X0,Y0
O1000752,X0,Y3
O1000753,X0,Y3
O1000754,X1,Y0
O1000755,X2,Y3
O1000756,X0,Y1
O1000757,X3,Y3
O1000758,X0,Y1
O1000759,X3,Y1
O1000760,X0,Y3
O1000761,X0,Y2
O1000762,X0,Y3
O1000763,X3,Y2
O1000764,X0,Y0
O1000765,X2,Y3
O1000766,X3,Y2
O1000767,X0,Y3
O1000768,X3,Y3
O1000769,X3,Y2
O1000770,X3,Y0
O1000771,X0,Y2
O1000772,X2,Y0
O1000773,X1,Y0
O1000774,X2,Y3
O1000775,X3,Y0
O1000776,X2,Y0
O1000777,X3,Y2
O1000778,X1,Y1
O1000779,X2,Y1
O1000780,X1,Y2
O1000781,X3,Y3
O1000782,X1,Y0
O1000783,X1,Y1
O1000784,X1,Y1
O1000785,X1,Y0
O1000786,X1,Y3
O1000787,X1,Y1
O1000788,X0,Y0
O1000789,X2,Y2
O1000790,X0,Y0
O1000791,X1,Y0
O1000792,X0,Y2
O1000793,X3,Y2
O1000794,X0,Y0
O1000795,X0,Y3
O1000796,X0,Y2
O1000797,X0,Y1
O1000798,X2,Y3
O1000799,X1,Y3
O1000800,X2,Y1
O1000801,X3,Y3
O1000802,X3,Y3
O1000803,X3,Y1
O1000804,X1,Y1
O1000805,X3,Y3
O1000806,X2,Y0
O1000807,X3,Y1
O1000808,X2,Y2
O1000809,X1,Y0
O1000810,X3,Y0
O1000811,X1,Y2
O1000812,X2,Y0
O1000813,X1,Y0
O1000814,X1,Y2
O1000815,X2,Y2
O1000816,X1,Y3
O1000817,X3,Y1
O1000818,X1,Y3
O1000819,X0,Y1
O1000820,X1,Y3
O1000821,X0,Y3
O1000822,X1,Y1
O1000823,X1,Y3
O1000824,X0,Y3
O1000825,X1,Y1
O1000826,X0,Y1
O1000827,X1,Y3
O1000828,X0,Y2
O1000829,X2,Y2
O1000830,X3,Y0
O1000831,X2,Y0
O1000832,X0,Y2
O1000833,X0,Y0
O1000834,X3,Y0
O1000835,X0,Y2
O1000836,X3,Y0
O1000837,X3,Y1
O1000838,X2,Y1
O1000839,X3,Y1
O1000840,X0,Y3
O1000841,X3,Y3
O1000842,X1,Y1
O1000843,X2,Y3
O1000844,X2,Y3
O1000845,X3,Y1
O1000846,X2,Y3
O1000847,X2,Y3
O1000848,X3,Y2
O1000849,X1,Y0
O1000850,X2,Y0
O1000851,X1,Y2
O1000852,X0,Y2
O1000853,X1,Y0
O1000854,X0,Y0
O1000855,X1,Y2
O1000856,X0,Y2
O1000857,X1,Y0
O1000858,X2,Y1
O1000859,X1,Y3
O1000860,X3,Y1
O1000861,X0,Y3
O1000862,X3,Y3
O1000863,X0,Y1
O1000864,X1,Y3
O1000865,X0,Y3
O1000866,X1,Y1
O1000867,X3,Y1
O1000868,X0,Y3
O1000869,X3,Y2
O1000870,X2,Y2
O1000871,X3,Y0
O1000872,X0,Y2
O1000873,X2,Y0
O1000874,X0,Y0
O1000875,X2,Y2
O1000876,X0,Y2
O1000877,X2,Y0
O1000878,X3,Y2
O1000879,X2,Y0
O1000880,X2,Y2
O1000881,X1,Y3
O1000882,X2,Y1
O1000883,X0,Y1
O1000884,X1,Y3
O1000885,X2,Y1
O1000886,X1,Y1
O1000887,X2,Y3
O1000888,X1,Y1
O1000889,X2,Y1
O1000890,X1,Y3
O1000891,X1,Y2
O1000892,X0,Y2
O1000893,X1,Y0
O1000894,X0,Y2
O1000895,X1,Y2
O1000896,X3,Y0
O1000897,X1,Y2
O1000898,X3,Y2
O1000899,X0,Y0
O1000900,X1,Y2
O1000901,X0,Y1
O1000902,X0,Y1
O1000903,X0,Y1
O1000904,X2,Y3
O1000905,X3,Y1
O1000906,X0,Y3
O1000907,X3,Y3
O1000908,X3,Y1
O1000909,X3,Y1
O1000910,X0,Y3
O1000911,X2,Y2
O1000912,X3,Y1
O1000913,X2,Y0
O1000914,X3,Y2
O1000915,X2,Y2
O1000916,X2,Y0
O1000917,X1,Y2
O1000918,X3,Y2
O1000919,X1,Y0
O1000920,X1,Y2
O1000921,X2,Y0
O1000922,X1,Y3
O1000923,X2,Y1
O1000924,X0,Y1
O1000925,X2,Y1
O1000926,X1,Y3
O1000927,X1,Y1
O1000928,X1,Y1
O1000929,X1,Y3
O1000930,X1,Y3
O1000931,X1,Y2
O1000932,X0,Y1
O1000933,X0,Y0
O1000934,X1,Y0
O1000935,X0,Y0
O1000936,X3,Y3
O1000937,X1,Y2
O1000938,X0,Y0
O1000939,X0,Y0
O1000940,X3,Y2
O1000941,X2,Y2
O1000942,X0,Y3
O1000943,X3,Y2
O1000944,X2,Y0
O1000945,X3,Y3
O1000946,X2,Y3
O1000947,X3,Y3
O1000948,X3,Y1
O1000949,X1,Y2
O1000950,X3,Y3
O1000951,X2,Y3
O1000952,X1,Y3
O1000953,X3,Y1
O1000954,X1,Y1
O1000955,X3,Y3
O1000956,X2,Y2
O1000957,X1,Y0
O1000958,X2,Y3
O1000959,X1,Y1
O1000960,X1,Y3
O1000961,X2,Y0
O1000962,X1,Y2
O1000963,X2,Y2
O1000964,X1,Y0
O1000965,X2,Y0
O1000966,X1,Y2
O1000967,X3,Y0
O1000968,X1,Y3
O1000969,X0,Y2
O1000970,X3,Y0
O1000971,X1,Y2
O1000972,X0,Y3
O1000973,X1,Y1
O1000974,X0,Y1
O1000975,X3,Y3
O1000976,X0,Y3
O1000977,X0,Y3
O1000978,X3,Y1
O1000979,X3,Y3
O1000980,X2,Y3
O1000981,X2,Y1
O1000982,X3,Y3
O1000983,X2,Y2
O1000984,X0,Y2
O1000985,X2,Y0
O1000986,X0,Y0
O1000987,X3,Y2
O1000988,X2,Y2
O1000989,X1,Y2
O1000990,X3,Y0
O1000991,X1,Y0
O1000992,X3,Y0
O1000993,X2,Y3
O1000994,X3,Y1
O1000995,X2,Y1
O1000996,X1,Y1
O1000997,X2,Y3
O1000998,X0,Y1
O1000999,X1,Y3
O10001000,X2,Y1
O10001001,X1,Y3
O10001002,X2,Y3
O10001003,X1,Y0
O10001004,X2,Y1
O10001005,X0,Y3
O10001006,X1,Y3
O10001007,X0,Y2
O10001008,X1,Y3
O10001009,X1,Y0
O10001010,X0,Y2
O10001011,X0,Y2
O10001012,X0,Y0
O10001013,X1,Y0
O10001014,X0,Y1
O10001015,X2,Y3
O10001016,X1,Y2
O10001017,X0,Y0
O10001018,X3,Y1
O10001019,X3,Y2
O10001020,X2,Y3
O10001021,X3,Y1
O10001022,X2,Y1
O10001023,X3,Y3
O10001024,X2,Y2
O10001025,X3,Y1
O10001026,X3,Y1
O10001027,X2,Y3
O10001028,X1,Y3
O10001029,X2,Y2
O10001030,X2,Y0
O10001031,X3,Y2
O10001032,X2,Y0
O10001033,X3,Y0
O10001034,X2,Y2
O10001035,X1,Y2
O10001036,X3,Y2
O10001037,X1,Y3
O10001038,X0,Y0
O10001039,X1,Y2
O10001040,X1,Y1
O10001041,X2,Y3
O10001042,X2,Y3
O10001043,X1,Y1
O10001044,X2,Y2
O10001045,X0,Y3
O10001046,X3,Y3
O10001047,X0,Y1
O10001048,X0,Y2
O10001049,X3,Y1
O10001050,X1,Y3
O10001051,X0,Y1
O10001052,X1,Y0
O10001053,X0,Y1
O10001054,X2,Y0
O10001055,X0,Y1
O10001056,X3,Y2
O10001057,X0,Y2
O10001058,X3,Y0
O10001059,X3,Y0
O10001060,X0,Y0
O10001061,X3,Y2
O10001062,X0,Y0
O10001063,X0,Y1
O10001064,X2,Y3
O10001065,X3,Y0
O10001066,X2,Y3
O10001067,X2,Y2
O10001068,X3,Y3
O10001069,X2,Y1
O10001070,X1,Y1
O10001071,X2,Y3
O10001072,X1,Y3
O10001073,X3,Y1
O10001074,X2,Y0
O10001075,X1,Y1
O10001076,X3,Y2
O10001077,X1,Y3
O10001078,X1,Y1
O10001079,X2,Y2
O10001080,X0,Y2
O10001081,X1,Y0
O10001082,X2,Y0
O10001083,X0,Y0
O10001084,X2,Y2
O10001085,X1,Y1
O10001086,X0,Y0
O10001087,X1,Y0
O10001088,X3,Y2
O10001089,X1,Y1
O10001090,X0,Y1
O10001091,X1,Y0
O10001092,X1,Y1
O10001093,X0,Y3
O10001094,X1,Y3
O10001095,X3,Y1
O10001096,X3,Y0
O10001097,X0,Y3
O10001098,X3,Y0
O10001099,X0,Y1
O10001100,X3,Y0
O10001101,X3,Y0
O10001102,X0,Y2
O10001103,X2,Y0
O10001104,X2,Y2
O10001105,X3,Y2
O10001106,X2,Y0
O10001107,X3,Y0
O10001108,X2,Y2
O10001109,X2,Y0
O10001110,X3,Y2
O10001111,X2,Y0
O10001112,X1,Y2
O10001113,X2,Y0
O10001114,X1,Y3
O10001115,X2,Y0
O10001116,X1,Y1
O10001117,X2,Y3
O10001118,X2,Y1
O10001119,X1,Y3
O10001120,X0,Y3
O10001121,X1,Y1
O10001122,X0,Y0
O10001123,X2,Y3
O10001124,X1,Y3
O10001125,X2,Y2
O10001126,X0,Y3
O10001127,X0,Y0
O10001128,X1,Y0
O10001129,X0,Y0
O10001130,X0,Y2
O10001131,X0,Y2
O10001132,X0,Y0
O10001133,X1,Y2
O10001134,X3,Y2
O10001135,X1,Y2
O10001136,X3,Y0
O10001137,X3,Y1
O10001138,X2,Y3
O10001139,X3,Y1
O10001140,X3,Y0
O10001141,X3,Y3
O10001142,X0,Y1
O10001143,X2,Y1
O10001144,X0,Y3
O10001145,X3,Y3
O10001146,X2,Y0
O10001147,X2,Y1
O10001148,X2,Y0
O10001149,X1,Y0
O10001150,X3,Y0
O10001151,X1,Y0
O10001152,X3,Y2
O10001153,X2,Y3
O10001154,X0,Y0
O10001155,X2,Y2
O10001156,X1,Y2
O10001157,X2,Y3
O10001158,X2,Y3
O10001159,X0,Y1
O10001160,X2,Y2
O10001161,X1,Y1
O10001162,X2,Y3
O10001163,X0,Y1
O10001164,X0,Y2
O10001165,X0,Y1
O10001166,X1,Y3
O10001167,X0,Y3
O10001168,X1,Y1
O10001169,X0,Y1
O10001170,X1,Y3
O10001171,X1,Y1
O10001172,X3,Y0
O10001173,X0,Y2
O10001174,X3,Y3
